member,period_end,prior_breadth,breadth,n_added,retained_fraction,displacement_portfolio,displacement,null_displacement_mean,null_displacement_p05,delta_vs_null
Japan,2021,4,4,1,0.75,0.125,0.5,0.6368526374207623,0.4375,-0.13685263742076226
Kazakhstan,2021,1,1,0,1.0,0.0,,,,
Korea (ROK),2021,12,9,1,0.8888888888888888,0.05555555555555555,0.5,0.5915574638257488,0.4375,-0.09155746382574881
Malaysia,2021,1,1,0,1.0,0.0,,,,
Monaco,2021,3,3,0,1.0,0.0,,,,
Netherlands,2021,9,8,1,0.875,0.0625,0.5,0.5825178886849245,0.4375,-0.08251788868492449
New Zealand,2021,11,11,1,0.9090909090909091,0.05113636363636364,0.5625,0.5667734252816149,0.4375,-0.004273425281614895
Norway,2021,14,14,1,0.9285714285714286,0.044642857142857144,0.625,0.5761427232103863,0.375,0.04885727678961371
Peru,2021,5,5,0,1.0,0.0,,,,
Poland,2021,8,8,1,0.875,0.08333333333333334,0.6666666666666667,0.6056462742037152,0.4375,0.061020392462951545
Portugal,2021,6,6,0,1.0,0.0,,,,
Romania,2021,4,4,0,1.0,0.0,,,,
Russian Federation,2021,9,9,2,0.7777777777777778,0.11805555555555555,0.53125,0.6085404808451308,0.46875,-0.0772904808451308
SCAR,2021,12,12,1,0.9166666666666666,0.04,0.48,0.5777886852751712,0.4375,-0.09778868527517126
South Africa,2021,6,6,2,0.6666666666666666,0.18990384615384615,0.5697115384615384,0.6361081189001561,0.51,-0.06639658043861763
Spain,2021,11,10,2,0.8,0.10625,0.53125,0.5884481933207713,0.48043766578249336,-0.05719819332077125
Sweden,2021,5,4,0,1.0,0.0,,,,
Türkiye,2021,4,6,3,0.5,0.24743589743589745,0.4948717948717949,0.6547533069815017,0.5374918213969938,-0.1598815121097068
Ukraine,2021,6,7,1,0.8571428571428571,0.07142857142857142,0.5,0.6136194154054195,0.4482758620689655,-0.11361941540541953
United Kingdom,2021,12,14,3,0.7857142857142857,0.11416708291708291,0.5327797202797203,0.5991064147240551,0.5319444444444444,-0.06632669444433481
United States,2021,10,11,3,0.7272727272727273,0.15034965034965034,0.5512820512820512,0.5896688058865917,0.5128167420814479,-0.03838675460454044
Uruguay,2021,5,6,1,0.8333333333333334,0.11111111111111112,0.6666666666666667,0.633391732979664,0.4375,0.03327493368700274
Venezuela,2021,2,2,0,1.0,0.0,,,,
WMO,2021,6,5,0,1.0,0.0,,,,
ACAP,2022,1,1,0,1.0,0.0,,,,
ASOC,2022,11,9,0,1.0,0.0,,,,
Argentina,2022,12,13,1,0.9230769230769231,0.04195804195804195,0.5454545454545454,0.606613717618455,0.4482758620689655,-0.061159172163909536
Australia,2022,15,14,1,0.9285714285714286,0.04017857142857143,0.5625,0.5709087339686931,0.44999999999999996,-0.008408733968693127
Belarus,2022,8,8,1,0.875,0.08,0.64,0.6249682732590708,0.4482758620689655,0.01503172674092923
Belgium,2022,8,8,2,0.75,0.125,0.5,0.5999608151356756,0.4914772727272727,-0.09996081513567556
Brazil,2022,9,8,1,0.875,0.08333333333333334,0.6666666666666667,0.6087272271365872,0.4375,0.05793943953007952
Bulgaria,2022,3,3,0,1.0,0.0,,,,
CCAMLR,2022,3,4,1,0.75,0.16666666666666669,0.6666666666666667,0.6864459369451883,0.5454545454545454,-0.019779270278521555
COMNAP,2022,8,7,1,0.8571428571428571,0.06857142857142857,0.48,0.6123008591884966,0.44999999999999996,-0.13230085918849666
Canada,2022,4,3,0,1.0,0.0,,,,
Chile,2022,9,11,2,0.8181818181818182,0.09356060606060607,0.5145833333333334,0.5962579661919786,0.47410891909814323,-0.08167463285864518
China,2022,7,8,2,0.75,0.1219951923076923,0.4879807692307692,0.6173965629722755,0.4871159874608151,-0.1294157937415063
Colombia,2022,7,8,1,0.875,0.056249999999999994,0.44999999999999996,0.6722739225615493,0.47058823529411764,-0.22227392256154932
Czechia,2022,3,3,0,1.0,0.0,,,,
Ecuador,2022,7,8,4,0.5,0.2906650641025641,0.5813301282051282,0.6281917735040143,0.5434446839080459,-0.046861645298886145
Estonia,2022,1,1,0,1.0,0.0,,,,
Finland,2022,6,6,0,1.0,0.0,,,,
France,2022,10,9,0,1.0,0.0,,,,
Germany,2022,12,10,1,0.9,0.04666666666666667,0.4666666666666667,0.5741726414052479,0.4545454545454546,-0.10750597473858126
IAATO,2022,7,6,0,1.0,0.0,,,,
ICAO,2022,1,1,0,1.0,0.0,,,,
IGP&I Clubs,2022,1,1,0,1.0,0.0,,,,
IHO,2022,1,1,0,1.0,0.0,,,,
IOPC Funds,2022,1,1,0,1.0,0.0,,,,
IUCN,2022,1,1,0,1.0,0.0,,,,
India,2022,6,6,2,0.6666666666666666,0.23458333333333334,0.70375,0.6193718345295678,0.4951284326728039,0.0843781654704322
Italy,2022,11,10,2,0.8,0.1,0.5,0.586520606675272,0.46875,-0.08652060667527195
Japan,2022,4,4,1,0.75,0.109375,0.4375,0.6151058108482563,0.3846153846153846,-0.17760581084825633
Korea (ROK),2022,9,9,2,0.7777777777777778,0.10416666666666667,0.46875,0.5929966302290612,0.4817813765182186,-0.12424663022906124
Malaysia,2022,1,1,0,1.0,0.0,,,,
Monaco,2022,3,3,1,0.6666666666666666,0.1794871794871795,0.5384615384615384,0.701078095748154,0.561298076923077,-0.16261655728661562
Netherlands,2022,8,8,1,0.875,0.06,0.48,0.6035636903251014,0.499,-0.1235636903251014
New Zealand,2022,11,9,0,1.0,0.0,,,,
Norway,2022,14,13,2,0.8461538461538461,0.08173076923076923,0.53125,0.588683653790162,0.48320512820512823,-0.057433653790161965
Peru,2022,5,5,2,0.6,0.2692307692307692,0.673076923076923,0.6519202960885596,0.5239604462474646,0.021156626988363403
Poland,2022,8,7,1,0.8571428571428571,0.08403361344537816,0.5882352941176471,0.5927818268792167,0.4375,-0.004546532761569577
Portugal,2022,6,7,1,0.8571428571428571,0.08035714285714286,0.5625,0.6286838372017886,0.4375,-0.06618383720178855
Romania,2022,4,4,0,1.0,0.0,,,,
Russian Federation,2022,9,8,0,1.0,0.0,,,,
SCAR,2022,12,10,0,1.0,0.0,,,,
South Africa,2022,6,5,2,0.6,0.25096153846153846,0.6274038461538461,0.6262116439594887,0.5053879310344828,0.0011922021943574501
Spain,2022,10,11,3,0.7272727272727273,0.15347593582887703,0.5627450980392158,0.5928218751464601,0.5079455128205129,-0.030076777107244324
Sweden,2022,4,6,2,0.6666666666666666,0.2004166666666667,0.6012500000000001,0.6331186527468474,0.5181896551724138,-0.03186865274684736
Türkiye,2022,6,5,1,0.8,0.1,0.5,0.6508588053258438,0.4985294117647059,-0.15085880532584384
Ukraine,2022,7,8,1,0.875,0.08333333333333334,0.6666666666666667,0.6025930393373278,0.4482758620689655,0.06407362732933897
United Kingdom,2022,14,14,1,0.9285714285714286,0.041666666666666664,0.5833333333333333,0.5875503170528806,0.4609615384615385,-0.004216983719547374
United States,2022,11,10,1,0.9,0.05,0.5,0.5660800900560242,0.44999999999999996,-0.06608009005602422
Uruguay,2022,6,8,2,0.75,0.17333333333333334,0.6933333333333334,0.6446016906563686,0.5151727941176472,0.048731642676964726
Venezuela,2022,2,2,2,0.0,0.673076923076923,0.673076923076923,0.7693288019451814,0.5961538461538461,-0.09625187886825837
WMO,2022,5,5,1,0.8,0.1125,0.5625,0.6661977248326386,0.48,-0.10369772483263862
ASOC,2023,9,8,1,0.875,0.056249999999999994,0.44999999999999996,0.602815939548394,0.45431818181818184,-0.152815939548394
Argentina,2023,13,12,2,0.8333333333333334,0.08813131313131313,0.5287878787878788,0.5855241176553243,0.48260416666666667,-0.0567362388674455
Australia,2023,14,13,2,0.8461538461538461,0.08166666666666668,0.5308333333333334,0.5791358111465535,0.4866810344827587,-0.04830247781322017
Belarus,2023,8,7,0,1.0,0.0,,,,
Belgium,2023,8,6,0,1.0,0.0,,,,
Brazil,2023,8,7,2,0.7142857142857143,0.15178571428571427,0.53125,0.6111126506180379,0.47875,-0.07986265061803788
Bulgaria,2023,3,3,0,1.0,0.0,,,,
CCAMLR,2023,4,3,0,1.0,0.0,,,,
COMNAP,2023,7,6,2,0.6666666666666666,0.19291666666666665,0.57875,0.622635220539709,0.4928735632183908,-0.043885220539709
Canada,2023,3,4,1,0.75,0.13541666666666669,0.5416666666666667,0.6551031687210694,0.4482758620689655,-0.1134365020544027
Chile,2023,11,10,0,1.0,0.0,,,,
China,2023,8,7,1,0.8571428571428571,0.08035714285714286,0.5625,0.6041021157977107,0.4375,-0.04160211579771067
Colombia,2023,8,7,0,1.0,0.0,,,,
Czechia,2023,3,4,2,0.5,0.26802884615384615,0.5360576923076923,0.6436833554376657,0.5,-0.10762566312997346
Ecuador,2023,8,6,1,0.8333333333333334,0.09375,0.5625,0.5979848918288987,0.4375,-0.03548489182889869
Estonia,2023,1,1,0,1.0,0.0,,,,
Finland,2023,6,6,1,0.8333333333333334,0.09615384615384615,0.5769230769230769,0.6450098250895933,0.5,-0.06808674816651639
France,2023,9,8,2,0.75,0.1371153846153846,0.5484615384615384,0.6104718375733462,0.5072121212121212,-0.062010299111807776
Germany,2023,10,9,1,0.8888888888888888,0.0718954248366013,0.6470588235294117,0.5804186695048483,0.4545454545454546,0.06664015402456336
IAATO,2023,6,6,0,1.0,0.0,,,,
ICAO,2023,1,1,0,1.0,0.0,,,,
IGP&I Clubs,2023,1,1,0,1.0,0.0,,,,
IHO,2023,1,2,1,0.5,0.35,0.7,0.7630243549553894,0.6146153846153847,-0.0630243549553895
IOPC Funds,2023,1,1,0,1.0,0.0,,,,
IUCN,2023,1,1,0,1.0,0.0,,,,
India,2023,6,7,3,0.5714285714285714,0.24854557207498382,0.5799396681749622,0.6117283659523103,0.5205146290491118,-0.03178869777734805
Italy,2023,10,11,1,0.9090909090909091,0.04363636363636363,0.48,0.5899916259450488,0.4375,-0.10999162594504885
Japan,2023,4,4,2,0.5,0.3072916666666667,0.6145833333333334,0.632157288454135,0.49461206896551724,-0.01757395512080162
Korea (ROK),2023,9,7,1,0.8571428571428571,0.05357142857142857,0.375,0.5989540446349789,0.4375,-0.22395404463497892
Malaysia,2023,1,2,1,0.5,0.1923076923076923,0.3846153846153846,0.790388041556145,0.5,-0.40577265694076037
Monaco,2023,3,3,0,1.0,0.0,,,,
Netherlands,2023,8,9,2,0.7777777777777778,0.11838383838383838,0.5327272727272727,0.592687004303168,0.5086157915360501,-0.05995973157589529
New Zealand,2023,9,14,5,0.6428571428571429,0.1739664502164502,0.4871060606060606,0.5875191248221014,0.5144093268800165,-0.10041306421604085
Norway,2023,13,13,3,0.7692307692307693,0.12130177514792899,0.5256410256410257,0.5739878325134411,0.4977040306718299,-0.04834680687241544
Peru,2023,5,6,1,0.8333333333333334,0.07291666666666667,0.4375,0.6505551826936276,0.4348557692307693,-0.21305518269362755
Poland,2023,7,7,2,0.7142857142857143,0.1449175824175824,0.5072115384615384,0.5946337215605024,0.49327412888835304,-0.08742218309896399
Portugal,2023,7,6,0,1.0,0.0,,,,
Romania,2023,4,3,0,1.0,0.0,,,,
Russian Federation,2023,8,7,1,0.8571428571428571,0.08035714285714286,0.5625,0.6218146699480371,0.4348557692307693,-0.059314669948037135
SCAR,2023,10,9,1,0.8888888888888888,0.06565656565656565,0.5909090909090908,0.6109250849724988,0.4375,-0.020015994063407927
South Africa,2023,5,6,1,0.8333333333333334,0.10256410256410257,0.6153846153846154,0.6382149835956364,0.46153846153846156,-0.022830368211021024
Spain,2023,11,11,2,0.8181818181818182,0.09808612440191387,0.5394736842105263,0.5736502346731889,0.4506009615384616,-0.03417655046266255
Sweden,2023,6,7,1,0.8571428571428571,0.07428571428571429,0.52,0.6173830365797152,0.48,-0.09738303657971514
Switzerland,2023,2,2,0,1.0,0.0,,,,
Türkiye,2023,5,5,1,0.8,0.096,0.48,0.6605283435462442,0.499,-0.18052834354624425
Ukraine,2023,8,7,1,0.8571428571428571,0.08270676691729324,0.5789473684210527,0.5919761172468683,0.4482758620689655,-0.013028748825815617
United Kingdom,2023,14,14,0,1.0,0.0,,,,
United States,2023,10,12,2,0.8333333333333334,0.07612179487179487,0.4567307692307692,0.5761887114870526,0.45227272727272727,-0.11945794225628342
Uruguay,2023,8,7,1,0.8571428571428571,0.07428571428571429,0.52,0.6419148196546522,0.4375,-0.12191481965465223
Venezuela,2023,2,2,0,1.0,0.0,,,,
WMO,2023,5,6,2,0.6666666666666666,0.2025641025641026,0.6076923076923078,0.6489835527977769,0.5415833333333333,-0.04129124510546911
ASOC,2024,8,7,1,0.8571428571428571,0.07692307692307691,0.5384615384615384,0.6153192808290425,0.48,-0.07685774236750409
Argentina,2024,12,12,2,0.8333333333333334,0.08653846153846152,0.5192307692307692,0.5906249499360408,0.485124806501548,-0.07139418070527159
Australia,2024,13,11,2,0.8181818181818182,0.10416666666666666,0.5729166666666666,0.5951150913565901,0.48642533936651583,-0.0221984246899235
Belarus,2024,7,6,0,1.0,0.0,,,,
Belgium,2024,6,6,1,0.8333333333333334,0.09803921568627451,0.5882352941176471,0.6019525022724687,0.3846153846153846,-0.01371720815482158
Brazil,2024,7,6,1,0.8333333333333334,0.09615384615384615,0.5769230769230769,0.5862620402510376,0.4375,-0.009338963327960692
Bulgaria,2024,3,5,2,0.6,0.25999999999999995,0.6499999999999999,0.7282271772767461,0.575,-0.07822717727674622
CCAMLR,2024,3,3,1,0.6666666666666666,0.26666666666666666,0.8,0.7007219735295959,0.5555555555555556,0.09927802647040418
COMNAP,2024,6,5,0,1.0,0.0,,,,
Canada,2024,4,4,1,0.75,0.16666666666666669,0.6666666666666667,0.6456331786030063,0.4482758620689655,0.021033488063660455
Chile,2024,10,7,1,0.8571428571428571,0.0625,0.4375,0.5924129367705352,0.3846153846153846,-0.1549129367705352
China,2024,7,6,1,0.8333333333333334,0.08,0.48,0.608095372392989,0.46153846153846156,-0.12809537239298907
Colombia,2024,7,6,0,1.0,0.0,,,,
Czechia,2024,4,3,0,1.0,0.0,,,,
Ecuador,2024,6,5,0,1.0,0.0,,,,
Estonia,2024,1,1,0,1.0,0.0,,,,
Finland,2024,6,8,3,0.625,0.2096153846153846,0.5589743589743589,0.6399953303586737,0.55590918547308,-0.08102097138431485
France,2024,8,9,1,0.8888888888888888,0.05555555555555555,0.5,0.6340744001687968,0.48,-0.1340744001687968
Germany,2024,9,8,1,0.875,0.09166666666666667,0.7333333333333334,0.6088950938171647,0.47058823529411764,0.12443823951616872
IAATO,2024,6,8,2,0.75,0.13161057692307693,0.5264423076923077,0.6618817129140565,0.5724391233766234,-0.1354394052217488
IHO,2024,2,2,0,1.0,0.0,,,,
IUCN,2024,1,3,2,0.3333333333333333,0.5064102564102564,0.7596153846153846,0.7274140485781967,0.5587044534412955,0.03220133603718789
India,2024,7,10,4,0.6,0.22596153846153846,0.5649038461538461,0.5842510170022631,0.49839077947914157,-0.019347170848416972
Italy,2024,11,9,1,0.8888888888888888,0.04861111111111111,0.4375,0.5969285934906878,0.4375,-0.15942859349068783
Japan,2024,4,4,0,1.0,0.0,,,,
Korea (ROK),2024,7,4,1,0.75,0.13541666666666669,0.5416666666666667,0.6113827173547067,0.4375,-0.06971605068803999
Malaysia,2024,2,2,0,1.0,0.0,,,,
Monaco,2024,3,2,0,1.0,0.0,,,,
Netherlands,2024,9,8,1,0.875,0.0625,0.5,0.6251172091262355,0.5,-0.12511720912623547
New Zealand,2024,14,11,1,0.9090909090909091,0.053030303030303025,0.5833333333333333,0.5807620887648524,0.4482758620689655,0.0025712445684809015
Norway,2024,13,12,2,0.8333333333333334,0.09208333333333334,0.5525,0.5849221743717921,0.4851960784313725,-0.03242217437179207
Peru,2024,6,7,2,0.7142857142857143,0.1380952380952381,0.48333333333333334,0.6111343632036089,0.45829022988505747,-0.12780102987027558
Poland,2024,7,7,1,0.8571428571428571,0.08791208791208792,0.6153846153846154,0.6132216574771622,0.4375,0.0021629579074532446
Portugal,2024,6,4,0,1.0,0.0,,,,
Romania,2024,3,1,0,1.0,0.0,,,,
Russian Federation,2024,7,8,2,0.75,0.13802083333333334,0.5520833333333334,0.6139687300762385,0.46018751152498616,-0.06188539674290516
SCAR,2024,9,9,2,0.7777777777777778,0.12268518518518519,0.5520833333333334,0.6066380308290424,0.4879807692307692,-0.05455469749570907
South Africa,2024,6,5,0,1.0,0.0,,,,
Spain,2024,11,10,2,0.8,0.10682352941176472,0.5341176470588236,0.6001742265956616,0.44934440559440564,-0.06605657953683797
Sweden,2024,7,6,0,1.0,0.0,,,,
Switzerland,2024,2,2,0,1.0,0.0,,,,
Türkiye,2024,5,5,1,0.8,0.1,0.5,0.6703074109798248,0.5172413793103448,-0.17030741097982482
Ukraine,2024,7,5,0,1.0,0.0,,,,
United Kingdom,2024,14,14,3,0.7857142857142857,0.11187770562770562,0.5220959595959596,0.5762012011153799,0.4981915445665446,-0.05410524151942031
United States,2024,12,12,1,0.9166666666666666,0.04545454545454545,0.5454545454545454,0.5952323450691391,0.45431818181818184,-0.04977779961459372
Uruguay,2024,7,8,2,0.75,0.14423076923076922,0.5769230769230769,0.6295099836818017,0.5121666666666668,-0.052586906758724794
Venezuela,2024,2,3,1,0.6666666666666666,0.1923076923076923,0.5769230769230769,0.7278544113932045,0.5,-0.15093133447012763
WMO,2024,6,6,0,1.0,0.0,,,,
ASOC,2025,7,8,1,0.875,0.08499999999999999,0.6799999999999999,0.599349244425284,0.4545454545454546,0.0806507555747159
Argentina,2025,12,12,0,1.0,0.0,,,,
Australia,2025,11,16,5,0.6875,0.16447368421052633,0.5263157894736843,0.5756137412845449,0.5126227375565611,-0.04929795181086061
Belarus,2025,6,6,0,1.0,0.0,,,,
Belgium,2025,6,7,2,0.7142857142857143,0.17035905271199386,0.5962566844919786,0.6259940018712739,0.4838647098515519,-0.029737317379295303
Brazil,2025,6,9,3,0.6666666666666666,0.16584110334110333,0.49752331002331,0.6239958470633313,0.5078007164404224,-0.12647253704002132
Bulgaria,2025,5,5,0,1.0,0.0,,,,
CCAMLR,2025,3,4,1,0.75,0.15,0.6,0.7391560668273758,0.6,-0.1391560668273758
COMNAP,2025,5,9,4,0.5555555555555556,0.23254273504273504,0.5232211538461539,0.6322356783429552,0.554264705882353,-0.10901452449680138
Canada,2025,4,4,0,1.0,0.0,,,,
Chile,2025,7,8,2,0.75,0.13141025641025642,0.5256410256410257,0.6090301278925071,0.46856424825174825,-0.08338910225148144
China,2025,6,9,3,0.6666666666666666,0.16666666666666666,0.5,0.6135039116736258,0.5244318181818182,-0.11350391167362583
Colombia,2025,6,6,0,1.0,0.0,,,,
Czechia,2025,3,3,0,1.0,0.0,,,,
Ecuador,2025,5,7,2,0.7142857142857143,0.16964285714285715,0.59375,0.6191591598090443,0.4997485632183908,-0.025409159809044346
Estonia,2025,1,1,0,1.0,0.0,,,,
Finland,2025,8,8,0,1.0,0.0,,,,
France,2025,9,10,1,0.9,0.054166666666666675,0.5416666666666667,0.619767154865703,0.4482758620689655,-0.07810048819903626
Germany,2025,8,11,3,0.7272727272727273,0.1607620320855615,0.5894607843137255,0.6116107435657412,0.5524613050348345,-0.022149959252015683
IAATO,2025,8,8,0,1.0,0.0,,,,
IHO,2025,2,2,0,1.0,0.0,,,,
IUCN,2025,3,3,0,1.0,0.0,,,,
India,2025,10,11,1,0.9090909090909091,0.056818181818181816,0.625,0.5748560994701716,0.4375,0.05014390052982842
Italy,2025,9,8,0,1.0,0.0,,,,
Japan,2025,4,4,0,1.0,0.0,,,,
Korea (ROK),2025,4,7,3,0.5714285714285714,0.19986263736263735,0.4663461538461538,0.6387240138365365,0.5503328834907781,-0.17237785999038274
Malaysia,2025,2,2,0,1.0,0.0,,,,
Monaco,2025,2,3,1,0.6666666666666666,0.25,0.75,0.6849966135484564,0.4375,0.06500338645154358
Netherlands,2025,8,7,1,0.8571428571428571,0.07142857142857142,0.5,0.6124860908023687,0.47058823529411764,-0.11248609080236871
New Zealand,2025,11,16,5,0.6875,0.1708096590909091,0.5465909090909091,0.5937767439319337,0.5413957153957154,-0.047185834841024565
Norway,2025,12,13,2,0.8461538461538461,0.07834319526627218,0.5092307692307692,0.5770408565535327,0.4641025641025641,-0.0678100873227635
Peru,2025,7,8,2,0.75,0.1532451923076923,0.6129807692307692,0.6008495887657412,0.45833333333333337,0.012131180465027924
Poland,2025,7,6,0,1.0,0.0,,,,
Portugal,2025,4,5,1,0.8,0.13333333333333336,0.6666666666666667,0.6526641846659088,0.48,0.014002482000757932
Romania,2025,1,1,0,1.0,0.0,,,,
Russian Federation,2025,8,9,1,0.8888888888888888,0.07602339181286549,0.6842105263157895,0.582666760592971,0.3846153846153846,0.10154376572281854
SCAR,2025,9,10,2,0.8,0.08875,0.44375,0.6087939574835239,0.4942307692307692,-0.16504395748352396
South Africa,2025,5,6,3,0.5,0.3086538461538461,0.6173076923076922,0.6331292044424919,0.5416666666666666,-0.015821512134799653
Spain,2025,10,8,0,1.0,0.0,,,,
Sweden,2025,6,7,1,0.8571428571428571,0.0773809523809524,0.5416666666666667,0.6219358863837311,0.48,-0.08026921971706436
Switzerland,2025,2,2,0,1.0,0.0,,,,
Türkiye,2025,5,3,0,1.0,0.0,,,,
Ukraine,2025,5,5,1,0.8,0.10769230769230768,0.5384615384615384,0.6240426316755852,0.44999999999999996,-0.08558109321404672
United Kingdom,2025,14,14,1,0.9285714285714286,0.04761904761904762,0.6666666666666667,0.5776706823827513,0.44999999999999996,0.08899598428391542
United States,2025,12,12,1,0.9166666666666666,0.049019607843137254,0.5882352941176471,0.5792471986963192,0.44999999999999996,0.008988095421327835
Uruguay,2025,8,8,1,0.875,0.058333333333333334,0.4666666666666667,0.6249893524525545,0.4375,-0.15832268578588782
Venezuela,2025,3,3,0,1.0,0.0,,,,
WMO,2025,6,5,0,1.0,0.0,,,,
