paper_id,archive_categories,category_count,primary_concern,assignment_method,conditional_information,conditional_probability,marginal_idf,runner_up,runner_up_information,information_margin,full_bundle_support,remainder_support,conditional_tie_count,collector_first_match,matches_collector_first_match
12922,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
12934,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
12939,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
12940,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
12946,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
12948,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
12953,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
12969,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
12975,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
12979,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
12986,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
12987,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
13001,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
13010,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
13012,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
13016,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
13041,Site Guidelines for Visitors	Tourism and NG_Activities,2,Site Guidelines for Visitors,conditional_information,2.2374984764741592,0.1067251461988304,4.099377746034433,Tourism and NG_Activities,0.4008884410807526,1.8366100353934067,73,684,1,Site Guidelines for Visitors,True
13045,Site Guidelines for Visitors	Tourism and NG_Activities,2,Site Guidelines for Visitors,conditional_information,2.2374984764741592,0.1067251461988304,4.099377746034433,Tourism and NG_Activities,0.4008884410807526,1.8366100353934067,73,684,1,Site Guidelines for Visitors,True
12853,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
12881,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
12885,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
12891,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
13051,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
13080,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
13040,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
13043,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
13044,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
13046,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
13048,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
12970,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
12971,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
13073,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
12999,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
13277,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
13399,Area Protection and Management Plans General	Safety and Operations in Antarctica,2,Safety and Operations in Antarctica,conditional_information,4.833632898779901,0.007957559681697613,2.8611364848736818,Area Protection and Management Plans General,4.830976854721785,0.002656044058116258,3,377,1,Area Protection and Management Plans General,False
13438,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
13467,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
13447,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
13452,Area Protection and Management Plans General	Tourism and NG_Activities,2,Area Protection and Management Plans General,conditional_information,4.448516375942715,0.011695906432748537,2.8584804408155655,Tourism and NG_Activities,3.8528036457681747,0.5957127301745402,8,684,1,Area Protection and Management Plans General,True
13482,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
13382,Biological Prospecting,1,Biological Prospecting,single_archive_category,4.783392443031105,0.00836756427810741,4.783392443031105,,,,55,6573,1,Biological Prospecting,True
13434,Biological Prospecting,1,Biological Prospecting,single_archive_category,4.783392443031105,0.00836756427810741,4.783392443031105,,,,55,6573,1,Biological Prospecting,True
13262,Climate Change	Operation of the Antarctic Treaty system Reports	Safety and Operations in Antarctica,3,Safety and Operations in Antarctica,conditional_information,1.3862943611198906,0.25,2.8611364848736818,Climate Change,0.916290731874155,0.4700036292457356,2,8,1,Climate Change,False
13340,Climate Change	Historic Sites and Monuments,2,Historic Sites and Monuments,conditional_information,4.23410650459726,0.014492753623188406,3.649062071760916,Climate Change,4.04305126783455,0.1910552367627094,3,207,1,Climate Change,False
13462,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
13359,Climate Change	Science issues,2,Climate Change,conditional_information,3.31485917871343,0.03633916554508748,3.458006834998207,Science issues,2.03688192726104,1.27797725145239,27,743,1,Climate Change,True
13360,Climate Change	Science issues,2,Climate Change,conditional_information,3.31485917871343,0.03633916554508748,3.458006834998207,Science issues,2.03688192726104,1.27797725145239,27,743,1,Climate Change,True
13403,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
13435,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
13437,Comprehensive Environmental Evaluations,1,Comprehensive Environmental Evaluations,single_archive_category,3.8139918858430018,0.022059942187737713,3.8139918858430018,,,,145,6573,1,Comprehensive Environmental Evaluations,True
13155,Cooperation with Other Organisations,1,Cooperation with Other Organisations,single_archive_category,3.462849459473995,0.031340331659820475,3.462849459473995,,,,206,6573,1,Cooperation with Other Organisations,True
13187,Cooperation with Other Organisations	Operation of the Antarctic Treaty system Reports,2,Cooperation with Other Organisations,conditional_information,2.147709512808839,0.116751269035533,3.462849459473995,Operation of the Antarctic Treaty system Reports,1.499234772300486,0.6484747405083529,46,394,1,Cooperation with Other Organisations,True
13216,Cooperation with Other Organisations	Operation of the Antarctic Treaty system Reports,2,Cooperation with Other Organisations,conditional_information,2.147709512808839,0.116751269035533,3.462849459473995,Operation of the Antarctic Treaty system Reports,1.499234772300486,0.6484747405083529,46,394,1,Cooperation with Other Organisations,True
13243,Cooperation with Other Organisations	Operation of the Antarctic Treaty system Reports,2,Cooperation with Other Organisations,conditional_information,2.147709512808839,0.116751269035533,3.462849459473995,Operation of the Antarctic Treaty system Reports,1.499234772300486,0.6484747405083529,46,394,1,Cooperation with Other Organisations,True
13461,Cooperation with Other Organisations	Science issues,2,Cooperation with Other Organisations,conditional_information,2.947134398588113,0.052489905787348586,3.462849459473995,Science issues,1.6643145226599347,1.2828198759281781,39,743,1,Cooperation with Other Organisations,True
13172,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
13244,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
13280,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
